filename,numberOfTapNotes,numberOfHoldNotes,numberOfSlideNotes,numberOfTouchNotes,numberOfBreakNotes,numberOfExNotes,numberOfTotalNotes,numberOfAllTapNotes,Density,totalPlayerLength,breakScoreValue
011162_03.txt,418,52,71,116,18,56,675,488,5.68,118.87,0.03
011163_00.txt,106,22,4,9,4,7,145,132,0.73,198.03,0.12
011163_01.txt,249,28,17,10,4,29,308,281,1.82,169.51,0.12
011163_02.txt,372,80,38,17,6,30,513,458,2.79,183.85,0.08
011163_03.txt,528,43,95,103,12,29,781,583,4.61,169.43,0.04
011164_00.txt,138,17,2,12,6,19,175,161,1.1,158.75,0.08
011164_01.txt,277,41,18,19,13,29,368,331,2.34,157.5,0.04
011164_02.txt,417,84,40,13,10,57,564,511,3.16,178.67,0.05
011164_03.txt,646,63,124,48,46,33,927,755,5.78,160.27,0.01
011165_00.txt,98,22,6,19,7,28,152,127,0.83,183.11,0.07
011165_01.txt,291,13,37,17,12,55,370,316,2.61,141.79,0.04
011165_02.txt,427,43,39,45,9,65,563,479,4.36,129.2,0.06
011165_03.txt,755,28,99,99,9,9,990,792,6.11,162.09,0.06
011166_00.txt,122,12,6,6,11,4,157,145,1.31,120.0,0.05
011166_01.txt,251,15,16,16,12,16,310,278,2.58,120.0,0.04
011166_02.txt,229,38,70,7,20,61,364,287,2.71,134.12,0.03
011166_03.txt,458,53,131,64,16,43,722,527,6.06,119.06,0.03
011167_00.txt,105,13,5,11,9,12,143,127,1.03,139.09,0.06
011167_01.txt,248,17,24,16,10,37,315,275,2.0,157.5,0.05
011167_02.txt,505,62,17,8,9,0,601,576,4.49,133.81,0.06
011167_03.txt,686,40,92,18,38,9,874,764,5.37,162.68,0.01
011168_00.txt,170,11,4,16,11,12,212,192,1.36,155.6,0.05
011168_01.txt,287,25,4,37,8,52,361,320,2.32,155.6,0.06
011168_02.txt,405,90,38,27,23,32,583,518,3.58,162.8,0.02
011168_03.txt,661,74,36,73,51,66,895,786,5.76,155.4,0.01
011169_00.txt,120,16,4,17,3,8,160,139,1.07,150.19,0.17
011169_01.txt,207,23,28,17,12,34,287,242,1.91,150.19,0.04
011169_02.txt,287,79,33,14,7,81,420,373,2.75,152.9,0.07
011169_03.txt,468,83,75,57,23,137,706,574,4.7,150.19,0.02
011170_00.txt,96,23,2,10,1,9,132,120,0.85,154.67,0.5
011170_01.txt,187,18,21,42,4,11,272,209,1.75,155.33,0.12
011170_02.txt,262,97,28,9,14,9,410,373,2.27,180.67,0.04
011170_03.txt,404,105,98,23,10,15,640,519,4.13,155.0,0.05
011171_00.txt,115,18,6,14,5,40,158,138,1.14,138.67,0.1
011171_01.txt,422,15,17,16,14,36,484,451,3.34,144.89,0.04
011171_02.txt,508,51,90,32,26,66,707,585,4.47,158.22,0.02
011171_03.txt,694,86,94,38,35,107,947,815,6.2,152.79,0.01
011172_00.txt,98,10,4,14,6,14,132,114,0.9,146.67,0.08
011172_01.txt,200,19,21,30,10,24,280,229,1.81,154.29,0.05
011172_02.txt,363,57,39,41,20,67,520,440,3.22,161.43,0.03
011172_03.txt,393,68,68,140,22,79,691,483,4.32,160.0,0.02
011173_00.txt,124,19,7,16,10,28,176,153,1.24,141.41,0.05
011173_01.txt,247,35,14,52,10,15,358,292,2.38,150.49,0.05
011173_02.txt,365,92,42,12,23,81,534,480,3.58,149.19,0.02
011173_03.txt,465,87,112,44,36,140,744,588,5.27,141.24,0.01
011174_00.txt,118,21,4,10,4,11,157,143,0.96,163.26,0.12
011174_01.txt,244,31,18,37,12,26,342,287,2.42,141.28,0.04
011174_02.txt,383,120,27,52,13,102,595,516,4.39,135.52,0.04
011174_03.txt,746,140,41,57,53,63,1037,939,7.66,135.44,0.01
011175_00.txt,177,13,7,12,6,46,215,196,1.11,194.56,0.08
011175_01.txt,235,30,18,31,11,112,325,276,1.73,187.71,0.05
011175_02.txt,400,81,42,25,100,77,648,581,3.74,173.05,0.01
011175_03.txt,432,130,51,272,52,330,937,614,4.94,189.51,0.01
011176_00.txt,164,15,2,4,10,32,195,189,1.27,154.11,0.05
011176_01.txt,357,9,22,17,15,58,420,381,2.73,154.11,0.03
011176_02.txt,432,88,60,49,22,156,651,542,3.6,180.63,0.02
011176_03.txt,739,85,144,43,70,58,1081,894,6.73,160.58,0.01
011177_00.txt,116,24,2,18,3,19,163,143,1.15,141.7,0.17
011177_01.txt,261,28,21,18,12,41,340,301,2.41,141.06,0.04
011177_02.txt,412,47,48,23,62,35,592,521,4.2,141.06,0.01
011177_03.txt,552,97,114,52,21,42,836,670,5.92,141.22,0.02
011178_00.txt,61,6,2,7,1,8,77,68,0.78,98.73,0.5
011178_01.txt,92,17,5,15,2,57,131,111,1.49,88.1,0.25
011178_02.txt,201,34,17,47,16,31,315,251,3.58,88.1,0.03
011178_03.txt,272,38,64,23,28,56,425,338,4.76,89.23,0.02
011179_00.txt,50,10,1,9,2,9,72,62,0.83,87.27,0.25
011179_01.txt,143,16,6,16,4,30,185,163,1.85,100.0,0.12
011179_02.txt,259,21,20,20,15,4,335,295,3.19,105.09,0.03
011179_03.txt,286,16,56,17,15,9,390,317,4.33,90.0,0.03
011180_00.txt,110,10,5,9,12,16,146,132,0.97,151.11,0.04
011180_01.txt,131,28,18,10,5,28,192,164,1.27,151.11,0.1
011180_02.txt,247,42,25,48,12,102,374,301,2.48,151.0,0.04
011180_03.txt,310,84,53,36,26,51,509,420,3.37,151.0,0.02
011180_04.txt,419,112,99,43,23,11,696,554,4.57,152.44,0.02
011182_00.txt,76,13,1,9,2,6,101,91,1.14,88.57,0.25
011182_01.txt,128,14,9,8,2,30,161,144,1.82,88.57,0.25
011182_02.txt,211,45,24,18,20,22,318,276,3.55,89.64,0.03
011182_03.txt,301,26,58,42,29,38,456,356,4.62,98.75,0.02
011183_00.txt,70,3,2,6,10,25,91,83,1.02,89.09,0.05
011183_01.txt,137,18,2,13,4,13,174,159,1.96,88.64,0.12
011183_02.txt,217,13,19,76,20,17,345,250,3.89,88.64,0.03
011183_03.txt,224,47,95,28,50,61,444,321,5.02,88.41,0.01
011184_00.txt,89,7,2,10,4,17,112,100,0.9,124.62,0.12
011184_01.txt,194,14,8,17,2,13,235,210,1.89,124.62,0.25
011184_02.txt,217,25,44,53,18,2,357,260,2.86,124.62,0.03
011184_03.txt,481,36,60,48,9,2,634,526,4.85,130.77,0.06
011184_04.txt,336,15,114,15,23,160,503,374,3.76,133.85,0.02
011185_00.txt,125,6,5,7,3,3,146,134,0.9,162.0,0.17
011185_01.txt,208,20,8,8,3,65,247,231,1.58,156.0,0.17
011185_02.txt,382,80,47,34,9,32,552,471,3.55,155.4,0.06
011185_03.txt,676,24,135,13,21,20,869,721,5.61,154.8,0.02
011186_00.txt,136,9,5,16,5,8,171,150,1.2,142.92,0.1
011186_01.txt,256,12,8,15,2,43,293,270,2.05,142.92,0.25
011186_02.txt,464,68,34,45,2,20,613,534,4.02,152.36,0.25
011186_03.txt,577,52,151,25,34,58,839,663,5.86,143.09,0.01
011187_00.txt,88,17,3,13,8,6,129,113,0.9,143.28,0.06
011187_01.txt,163,22,6,34,4,30,229,189,1.61,142.39,0.12
011187_02.txt,252,57,40,18,8,13,375,317,2.65,141.49,0.06
011187_03.txt,384,69,69,53,26,52,601,479,4.21,142.84,0.02
011188_00.txt,76,11,5,12,4,2,108,91,0.79,137.28,0.12
011188_01.txt,155,21,16,14,3,31,209,179,1.42,147.36,0.17
011188_02.txt,259,56,15,31,6,4,367,321,2.57,142.56,0.08
011188_03.txt,426,44,108,35,9,20,622,479,4.18,148.8,0.06
011189_00.txt,91,5,3,17,4,8,120,100,0.89,134.19,0.12
011189_01.txt,132,10,21,23,4,62,190,146,1.42,134.19,0.12
011189_02.txt,235,50,6,63,8,15,362,293,2.7,134.19,0.06
011189_03.txt,423,9,80,92,5,16,609,437,4.54,134.19,0.1
011190_00.txt,124,5,7,6,3,6,145,132,1.08,133.71,0.17
011190_01.txt,188,11,8,10,8,12,225,207,1.7,132.0,0.06
011190_02.txt,203,37,18,23,24,34,305,264,2.28,133.5,0.02
011190_03.txt,360,32,84,36,8,26,520,400,3.85,135.16,0.06
011191_00.txt,156,14,8,9,3,13,190,173,1.24,152.73,0.17
011191_01.txt,183,18,16,9,4,29,230,205,1.5,153.51,0.12
011191_02.txt,308,54,15,28,12,81,417,374,2.93,142.4,0.04
011191_03.txt,283,139,48,79,45,126,594,467,3.87,153.38,0.01
011192_00.txt,67,13,8,25,3,13,116,83,0.72,161.14,0.17
011192_01.txt,156,9,29,12,12,16,218,177,1.42,153.43,0.04
011192_02.txt,251,70,24,12,37,87,394,358,2.63,149.79,0.01
011192_03.txt,308,64,70,106,44,120,592,416,3.98,148.87,0.01
011193_00.txt,97,19,1,16,7,18,140,123,0.85,164.84,0.07
011193_01.txt,262,22,26,14,6,22,330,290,2.22,148.42,0.08
011193_02.txt,381,75,60,36,18,71,570,474,3.41,167.37,0.03
011193_03.txt,676,31,115,71,39,64,932,746,6.08,153.24,0.01
011194_00.txt,101,12,6,8,9,23,136,122,0.99,137.37,0.06
011194_01.txt,250,24,6,12,7,37,299,281,2.1,142.11,0.07
011194_02.txt,336,80,34,53,8,50,511,424,3.69,138.55,0.06
011194_03.txt,583,34,83,35,42,47,777,659,5.66,137.27,0.01
011195_00.txt,108,25,4,4,3,12,144,136,0.75,190.91,0.17
011195_01.txt,240,29,16,8,6,47,299,275,1.48,201.5,0.08
011195_02.txt,356,35,27,37,13,104,468,404,2.24,208.55,0.04
011195_03.txt,554,29,143,38,57,21,821,640,3.84,213.85,0.01
011197_00.txt,68,9,4,4,6,10,91,83,0.93,97.5,0.08
011197_01.txt,119,10,8,33,4,15,174,133,1.78,97.5,0.12
011197_02.txt,218,28,37,68,14,4,365,260,3.92,93.0,0.04
011197_03.txt,311,21,85,33,36,45,486,368,5.23,93.0,0.01
011198_00.txt,98,8,6,16,4,10,132,110,0.95,138.81,0.12
011198_01.txt,237,17,8,27,5,13,294,259,2.14,137.51,0.1
011198_02.txt,350,17,24,67,2,36,460,369,3.17,145.3,0.25
011198_03.txt,492,67,102,33,16,19,710,575,4.88,145.62,0.03
011199_00.txt,158,4,2,8,4,3,176,166,1.48,118.75,0.12
011199_01.txt,197,19,9,13,4,37,242,220,1.98,122.5,0.12
011199_02.txt,264,72,24,30,10,9,400,346,3.21,124.69,0.05
011199_03.txt,401,40,93,30,26,38,590,467,5.03,117.34,0.02
011200_00.txt,163,6,2,14,14,12,199,183,1.48,134.4,0.04
011200_01.txt,214,26,12,25,12,40,289,252,2.15,134.4,0.04
011200_02.txt,312,38,46,33,27,25,456,377,3.39,134.4,0.02
011200_03.txt,543,42,83,54,30,6,752,615,5.65,133.2,0.02
011201_00.txt,114,8,2,8,5,6,137,127,1.12,122.13,0.1
011201_01.txt,200,17,8,8,4,33,237,221,1.93,122.88,0.12
011201_02.txt,258,29,44,23,10,57,364,297,2.85,127.76,0.05
011201_03.txt,479,47,52,33,38,49,649,564,5.36,121.01,0.01
011202_00.txt,105,9,4,12,4,23,134,118,0.99,135.61,0.12
011202_01.txt,171,21,8,21,5,33,226,197,1.7,132.83,0.1
011202_02.txt,263,15,44,48,46,52,416,324,2.89,143.93,0.01
011202_03.txt,393,58,100,71,45,102,667,496,3.68,181.13,0.01
011204_00.txt,91,12,3,18,4,7,128,107,1.07,120.0,0.12
011204_01.txt,243,9,15,23,10,18,300,262,2.5,120.0,0.05
011204_02.txt,288,52,39,23,23,67,425,363,3.54,120.0,0.02
011204_03.txt,663,30,42,52,40,81,827,733,6.89,120.0,0.01
011205_00.txt,111,10,5,6,5,10,137,126,1.04,132.36,0.1
011205_01.txt,212,12,15,17,4,24,260,228,1.96,132.36,0.12
011205_02.txt,331,63,30,13,22,70,459,416,3.47,132.36,0.02
011205_03.txt,569,56,50,47,39,9,761,664,5.75,132.36,0.01
011206_00.txt,203,18,5,18,3,40,247,224,1.92,128.4,0.17
011206_01.txt,287,38,16,14,15,56,370,340,2.61,141.6,0.03
011206_02.txt,361,71,51,74,53,136,610,485,4.6,132.6,0.01
011206_03.txt,616,65,100,131,135,144,1047,816,8.24,127.09,0.0
011207_00.txt,94,12,4,12,6,26,128,112,0.92,138.46,0.08
011207_01.txt,229,21,20,12,14,63,296,264,1.67,176.92,0.04
011207_02.txt,236,121,38,26,16,121,437,373,3.12,140.0,0.03
011207_03.txt,526,79,105,16,52,74,778,657,5.56,140.0,0.01
011208_00.txt,159,7,2,8,8,15,184,174,1.35,136.8,0.06
011208_01.txt,283,24,14,25,16,29,362,323,2.65,136.8,0.03
011208_02.txt,341,49,86,22,24,66,522,414,3.73,140.1,0.02
011208_03.txt,631,39,118,30,51,74,869,721,6.35,136.8,0.01
011209_00.txt,153,7,2,40,6,17,208,166,1.52,137.14,0.08
011209_01.txt,355,14,16,24,10,23,419,379,3.06,137.14,0.05
011209_02.txt,430,89,55,47,17,74,638,536,4.73,134.86,0.03
011209_03.txt,534,92,85,44,41,192,796,667,2.82,282.29,0.01
011210_00.txt,128,26,8,6,5,6,173,159,1.41,122.76,0.1
011210_01.txt,205,29,11,17,5,18,267,239,2.16,123.79,0.1
011210_02.txt,362,30,28,32,21,34,473,413,3.85,122.76,0.02
011210_03.txt,445,174,71,81,26,55,797,645,6.56,121.55,0.02
011211_00.txt,91,16,10,16,2,11,135,109,0.89,152.47,0.25
011211_01.txt,133,34,13,21,2,37,203,169,1.33,152.47,0.25
011211_02.txt,230,109,27,19,11,6,396,350,2.54,156.0,0.05
011211_03.txt,563,46,96,46,8,68,759,617,4.95,153.41,0.06
011212_00.txt,134,11,10,8,4,4,167,149,1.25,134.07,0.12
011212_01.txt,191,38,5,18,6,12,258,235,1.95,132.41,0.08
011212_02.txt,320,36,64,33,16,28,469,372,3.54,132.41,0.03
011212_03.txt,618,34,61,133,11,13,857,663,6.48,132.28,0.05
011213_00.txt,112,16,2,12,3,12,145,131,1.28,113.0,0.17
011213_01.txt,268,36,10,14,8,20,336,312,2.98,112.67,0.06
011213_02.txt,339,59,60,20,31,13,509,429,4.5,113.17,0.02
011213_03.txt,591,34,57,30,39,63,751,664,6.64,113.17,0.01
011214_00.txt,137,11,3,12,3,4,166,151,1.11,149.39,0.17
011214_01.txt,193,38,8,30,6,38,275,237,1.84,149.39,0.08
011214_02.txt,387,75,24,42,19,62,547,481,3.67,149.18,0.03
011214_03.txt,608,27,63,75,22,8,795,657,5.32,149.39,0.02
011215_00.txt,153,33,7,18,7,16,218,193,1.33,163.64,0.07
011215_01.txt,255,35,28,22,10,79,350,300,1.9,183.9,0.05
011215_02.txt,427,129,43,45,54,100,698,610,4.27,163.64,0.01
011215_03.txt,770,68,62,107,114,68,1121,952,5.54,202.21,0.0
011216_00.txt,162,10,7,8,2,1,189,174,1.07,176.0,0.25
011216_01.txt,257,45,12,24,7,0,345,309,2.05,168.0,0.07
011216_02.txt,416,57,62,38,9,16,582,482,2.93,198.67,0.06
011216_03.txt,912,33,117,23,13,13,1098,958,5.87,187.0,0.04
011217_00.txt,81,10,5,8,6,10,110,97,0.73,151.3,0.08
011217_01.txt,146,29,7,13,4,20,199,179,1.23,161.74,0.12
011217_02.txt,281,37,15,5,21,40,359,339,2.12,169.57,0.02
011217_03.txt,394,34,52,5,7,10,492,435,3.25,151.3,0.07
011218_00.txt,60,4,2,15,2,8,83,66,0.81,102.0,0.25
011218_01.txt,137,10,9,13,5,3,174,152,1.71,102.0,0.1
011218_02.txt,100,58,18,30,3,1,209,161,2.05,102.0,0.17
011218_03.txt,287,23,85,28,7,2,430,317,4.22,101.83,0.07
011219_00.txt,101,14,3,12,6,13,136,121,0.95,142.67,0.08
011219_01.txt,340,14,3,12,8,18,377,362,2.64,142.67,0.06
011219_02.txt,300,108,38,13,13,0,472,421,3.22,146.67,0.04
011219_03.txt,495,42,114,29,13,57,693,550,4.56,152.0,0.04
011221_00.txt,206,15,4,12,4,21,241,225,1.58,152.43,0.12
011221_01.txt,361,60,16,18,18,42,473,439,3.13,151.35,0.03
011221_02.txt,493,93,43,27,14,50,670,600,4.46,150.27,0.04
011221_03.txt,779,44,71,117,100,0,1111,923,7.79,142.7,0.01
011222_00.txt,169,10,8,0,17,3,204,196,1.42,144.0,0.03
011222_01.txt,302,17,14,26,36,19,395,355,2.74,144.0,0.01
011222_02.txt,479,65,42,55,57,34,698,601,4.48,155.64,0.01
011222_03.txt,732,76,118,62,50,63,1038,858,6.76,153.55,0.01
011223_00.txt,169,19,6,6,9,5,209,197,1.57,133.33,0.06
011223_01.txt,422,15,32,22,22,22,513,459,3.64,141.03,0.02
011223_02.txt,472,49,46,49,36,109,652,557,4.91,132.82,0.01
011223_03.txt,829,84,71,45,77,63,1106,990,7.09,156.05,0.01
011224_00.txt,116,13,7,8,4,12,148,133,1.03,144.0,0.12
011224_01.txt,183,20,12,24,12,74,251,215,1.74,144.0,0.04
011224_02.txt,209,33,39,31,32,77,344,274,2.37,144.89,0.02
011224_03.txt,398,35,98,94,34,107,659,467,4.55,144.89,0.01
011225_00.txt,106,13,7,10,2,10,138,121,1.18,116.82,0.25
011225_01.txt,200,16,14,31,9,34,270,225,2.31,116.82,0.06
011225_02.txt,283,77,52,22,12,61,446,372,3.82,116.82,0.04
011225_03.txt,657,5,75,98,21,28,856,683,7.34,116.59,0.02
011226_00.txt,108,17,4,13,1,27,143,126,0.95,150.67,0.5
011226_01.txt,188,23,27,23,4,37,265,215,1.29,206.0,0.12
011226_02.txt,342,64,21,46,12,12,485,418,2.31,210.0,0.04
011226_03.txt,353,30,48,115,56,88,602,439,3.89,154.58,0.01
011227_00.txt,151,11,8,10,11,5,191,173,1.36,140.57,0.05
011227_01.txt,281,27,19,29,8,37,364,316,2.49,146.29,0.06
011227_02.txt,420,96,67,54,28,107,665,544,4.58,145.07,0.02
011227_03.txt,604,77,111,74,53,60,919,734,3.13,293.71,0.01
011228_00.txt,126,24,11,5,1,12,167,151,1.06,157.71,0.5
011228_01.txt,199,25,35,28,8,50,295,232,1.69,174.17,0.06
011228_02.txt,331,54,55,23,15,42,478,400,2.36,202.97,0.03
011228_03.txt,467,52,80,53,29,39,681,548,4.39,154.97,0.02
011229_00.txt,88,20,4,16,1,7,129,109,0.97,132.32,0.5
011229_01.txt,157,20,22,31,9,16,239,186,1.74,137.51,0.06
011229_02.txt,276,41,39,30,8,34,394,325,2.48,158.92,0.06
011229_03.txt,363,38,71,43,8,33,523,409,3.24,161.59,0.06
011230_00.txt,158,22,6,13,6,17,205,186,1.14,179.41,0.08
011230_01.txt,337,22,12,38,17,19,426,376,2.65,160.68,0.03
011230_02.txt,513,94,37,16,33,48,693,640,4.86,142.54,0.02
011230_03.txt,780,49,121,73,72,18,1095,901,7.71,142.02,0.01
011231_00.txt,146,17,2,6,2,5,173,165,1.35,128.4,0.25
011231_01.txt,284,42,13,24,4,14,367,330,2.83,129.6,0.12
011231_02.txt,262,148,46,59,16,59,531,426,3.99,133.2,0.03
011231_03.txt,475,53,137,94,9,62,768,537,5.93,129.6,0.06
011232_00.txt,128,7,8,6,3,3,152,138,1.09,139.65,0.17
011232_01.txt,225,25,23,27,7,20,307,257,2.21,138.95,0.07
011232_02.txt,266,43,54,53,5,74,421,314,2.96,142.11,0.1
011232_03.txt,394,73,108,57,20,87,652,487,4.79,136.14,0.03
011233_00.txt,134,14,6,6,4,4,164,152,1.12,146.44,0.12
011233_01.txt,236,37,25,11,6,23,315,279,1.98,159.32,0.08
011233_02.txt,358,65,31,10,10,47,474,433,3.08,154.07,0.05
011233_03.txt,569,60,99,78,19,105,825,648,4.87,169.49,0.03
011234_00.txt,152,16,12,22,3,5,205,171,1.28,159.6,0.17
011234_01.txt,295,30,45,27,6,23,403,331,2.01,200.4,0.08
011234_02.txt,536,59,50,60,10,47,715,605,4.54,157.35,0.05
011234_03.txt,804,60,69,202,25,19,1160,889,7.37,157.35,0.02
011235_00.txt,211,8,4,9,9,14,241,228,1.83,131.49,0.06
011235_01.txt,328,20,14,29,10,23,401,358,3.05,131.49,0.05
011235_02.txt,414,75,72,46,26,192,633,515,4.48,141.38,0.02
011235_03.txt,671,28,74,70,88,66,931,787,7.03,132.47,0.01
011236_00.txt,118,13,4,23,6,8,164,137,3.85,42.56,0.08
011236_01.txt,240,7,10,5,6,3,268,253,6.35,42.21,0.08
011236_02.txt,145,34,42,6,7,0,234,186,5.55,42.15,0.07
011236_03.txt,282,42,105,8,4,7,441,328,10.46,42.18,0.12
011237_00.txt,154,5,8,22,6,6,195,165,1.52,128.0,0.08
011237_01.txt,285,14,22,38,12,18,371,311,2.79,132.92,0.04
011237_02.txt,427,68,43,57,22,71,617,517,4.67,132.0,0.02
011237_03.txt,527,61,98,78,31,83,795,619,5.98,132.92,0.02
011238_00.txt,200,4,5,8,2,2,219,206,1.27,171.79,0.25
011238_01.txt,321,23,25,26,9,7,404,353,2.79,144.63,0.06
011238_02.txt,326,44,57,77,60,48,564,430,3.82,147.79,0.01
011238_03.txt,746,37,59,82,6,2,930,789,6.63,140.21,0.08
011239_00.txt,131,9,5,6,1,20,152,141,1.03,147.2,0.5
011239_01.txt,257,26,18,8,10,19,319,293,2.17,147.2,0.05
011239_02.txt,307,109,24,10,33,15,483,449,3.17,152.2,0.02
011239_03.txt,478,26,139,36,11,62,690,515,4.63,148.9,0.05
011240_00.txt,104,11,5,6,1,6,127,116,1.0,127.06,0.5
011240_01.txt,209,18,13,16,9,23,265,236,2.09,127.06,0.06
011240_02.txt,244,55,32,13,2,5,346,301,2.66,129.88,0.25
011240_03.txt,364,34,70,9,16,43,493,414,3.85,128.12,0.03
011241_00.txt,112,24,3,9,5,18,153,141,0.98,156.46,0.1
011241_01.txt,250,17,13,27,6,45,313,273,2.04,153.61,0.08
011241_02.txt,304,68,42,74,26,60,514,398,3.14,163.48,0.02
011241_03.txt,565,95,83,44,59,62,846,719,5.51,153.61,0.01
011241_04.txt,748,45,118,93,23,53,1027,816,6.69,153.61,0.02
011242_00.txt,111,23,2,9,5,25,150,139,0.99,151.01,0.1
011242_01.txt,295,27,13,31,8,47,374,330,2.46,152.02,0.06
011242_02.txt,328,62,38,15,32,40,475,422,2.86,166.01,0.02
011242_03.txt,521,53,127,95,22,102,818,596,5.41,151.1,0.02
011243_00.txt,144,14,8,17,4,17,187,162,1.04,180.63,0.12
011243_01.txt,262,20,25,28,4,15,339,286,2.33,145.26,0.12
011243_02.txt,219,64,60,73,40,141,456,323,2.65,171.79,0.01
011243_03.txt,848,17,86,18,12,1,981,877,6.8,144.32,0.04
011246_00.txt,161,10,7,6,2,3,186,173,1.18,158.22,0.25
011246_01.txt,299,32,11,20,3,5,365,334,2.14,170.22,0.17
011246_02.txt,305,105,41,24,10,158,485,420,3.01,161.11,0.05
011246_03.txt,692,114,76,71,27,19,980,833,6.26,156.67,0.02
011247_00.txt,88,15,7,4,2,9,116,105,0.8,145.71,0.25
011247_01.txt,262,12,21,8,4,21,307,278,2.04,150.86,0.12
011247_02.txt,263,106,37,41,8,29,455,377,3.02,150.86,0.06
011247_03.txt,416,80,77,27,13,106,613,509,4.16,147.43,0.04
011248_00.txt,211,5,12,6,6,26,240,222,1.62,148.45,0.08
011248_01.txt,715,10,7,35,25,22,792,750,5.34,148.45,0.02
011248_02.txt,647,117,82,26,77,7,949,841,6.44,147.37,0.01
011248_03.txt,750,141,60,110,63,114,1124,954,7.62,147.53,0.01
011249_00.txt,100,16,6,16,7,37,145,123,0.93,155.23,0.07
011249_01.txt,210,36,23,38,28,12,335,274,2.14,156.39,0.02
011249_02.txt,294,41,49,48,54,126,486,389,3.08,157.84,0.01
011249_03.txt,627,24,103,39,40,145,833,691,5.45,152.97,0.01
011250_00.txt,65,3,2,3,4,12,77,72,0.86,89.51,0.12
011250_01.txt,153,22,8,10,3,23,196,178,2.16,90.81,0.17
011250_02.txt,209,38,54,18,28,10,347,275,3.88,89.51,0.02
011250_03.txt,240,34,85,13,32,38,404,306,4.51,89.51,0.02
011250_04.txt,283,16,80,35,8,65,422,307,4.71,89.51,0.06
011251_00.txt,46,5,4,5,1,4,61,52,0.38,160.68,0.5
011251_01.txt,60,20,10,30,2,2,122,82,1.03,118.47,0.25
011251_02.txt,88,55,25,24,1,4,193,144,1.84,104.75,0.5
011251_03.txt,146,21,38,29,2,16,236,169,2.28,103.73,0.25
011251_04.txt,227,35,62,51,3,10,378,265,3.7,102.2,0.17
011252_00.txt,150,9,8,8,4,5,179,163,1.18,152.0,0.12
011252_01.txt,233,24,11,15,7,10,290,264,1.85,156.8,0.07
011252_02.txt,279,76,63,26,17,9,461,372,2.51,184.0,0.03
011252_03.txt,457,47,90,42,29,54,665,533,4.23,157.2,0.02
011252_04.txt,548,86,87,39,37,34,797,671,5.07,157.2,0.01
011253_00.txt,109,10,10,8,9,16,146,128,0.98,148.57,0.06
011253_01.txt,177,9,12,14,14,56,226,200,1.52,148.57,0.04
011253_02.txt,217,59,9,26,83,57,394,359,2.28,173.06,0.01
011253_03.txt,447,36,87,63,70,52,703,553,4.66,151.02,0.01
011254_00.txt,115,7,5,11,2,9,140,124,0.91,153.23,0.25
011254_01.txt,206,16,13,15,6,44,256,228,1.67,153.23,0.08
011254_02.txt,307,27,42,21,14,15,411,348,2.68,153.23,0.04
011254_03.txt,443,54,73,18,20,33,608,517,3.96,153.35,0.03
011254_04.txt,536,48,99,59,13,18,755,597,4.92,153.35,0.04
011255_00.txt,12,13,4,14,2,7,45,27,0.77,58.11,0.25
011255_01.txt,69,8,9,0,17,5,103,94,1.77,58.11,0.03
011255_02.txt,105,12,20,16,8,6,161,125,2.77,58.11,0.06
011255_03.txt,81,5,41,44,35,94,206,121,3.57,57.76,0.01
011256_00.txt,58,9,2,4,2,10,75,69,0.75,100.64,0.25
011256_01.txt,157,26,16,9,5,9,213,188,2.06,103.3,0.1
011256_02.txt,171,17,46,22,24,46,280,212,2.04,137.15,0.02
011256_03.txt,249,35,89,13,27,91,413,311,4.12,100.17,0.02
011257_00.txt,88,6,3,17,12,0,126,106,1.07,117.96,0.04
011257_01.txt,194,24,12,26,18,23,274,236,2.32,117.96,0.03
011257_02.txt,204,67,19,25,17,11,332,288,2.81,117.96,0.03
011257_03.txt,184,90,81,171,76,63,602,350,5.1,117.96,0.01
011258_00.txt,110,4,3,14,3,6,134,117,0.93,144.0,0.17
011258_01.txt,193,34,16,23,10,16,276,237,1.94,141.93,0.05
011258_02.txt,212,37,37,26,12,46,324,261,2.29,141.72,0.04
011258_03.txt,288,27,119,33,16,62,483,331,3.41,141.62,0.03
011259_00.txt,56,7,4,7,2,9,76,65,0.75,101.43,0.25
011259_01.txt,138,21,16,12,4,12,191,163,1.88,101.43,0.12
011259_02.txt,250,19,36,25,10,68,340,279,3.01,112.86,0.05
011259_03.txt,263,36,64,51,21,64,435,320,3.85,112.86,0.02
011260_00.txt,104,9,4,9,10,3,136,123,1.09,125.14,0.05
011260_01.txt,161,22,11,16,9,23,219,192,1.68,130.29,0.06
011260_02.txt,172,27,48,49,8,51,304,207,2.43,125.14,0.06
011260_03.txt,405,100,53,39,8,86,605,513,4.83,125.14,0.06
011261_00.txt,118,16,4,12,2,20,152,136,1.06,142.77,0.25
011261_01.txt,261,13,14,13,7,29,308,281,2.14,144.0,0.07
011261_02.txt,304,23,22,81,10,11,440,337,2.39,184.31,0.05
011261_03.txt,493,26,106,48,11,37,684,530,4.81,142.15,0.05
011262_00.txt,94,13,3,8,1,5,119,108,0.82,145.24,0.5
011262_01.txt,143,24,17,22,5,28,211,172,1.38,152.86,0.1
011262_02.txt,293,52,12,12,43,30,412,388,2.51,164.29,0.01
011262_03.txt,413,63,48,66,43,96,633,519,4.26,148.69,0.01
011263_00.txt,99,13,3,8,6,4,129,118,0.9,143.13,0.08
