filename,numberOfTapNotes,numberOfHoldNotes,numberOfSlideNotes,numberOfTouchNotes,numberOfBreakNotes,numberOfExNotes,numberOfTotalNotes,numberOfAllTapNotes,Density,totalPlayerLength,breakScoreValue
011209_00.txt,153,7,2,40,6,17,208,166,2.37,87.71,0.08
011209_01.txt,355,14,16,24,10,23,419,379,6.35,66.0,0.05
011209_02.txt,430,89,55,47,17,74,638,536,14.86,42.93,0.03
011209_03.txt,534,92,85,44,41,192,796,667,27.45,29.0,0.01
011210_00.txt,128,26,8,6,5,6,173,159,2.4,72.07,0.1
011210_01.txt,205,29,11,17,5,18,267,239,4.69,56.9,0.1
011210_02.txt,362,30,28,32,21,34,473,413,13.86,34.14,0.02
011210_03.txt,445,174,71,81,26,55,797,645,36.54,21.81,0.02
011211_00.txt,91,16,10,16,2,11,135,109,1.47,91.76,0.25
011211_01.txt,133,34,13,21,2,37,203,169,2.95,68.82,0.25
011211_02.txt,230,109,27,19,11,6,396,350,9.93,39.88,0.05
011211_03.txt,563,46,96,46,8,68,759,617,43.23,17.56,0.06
011212_00.txt,134,11,10,8,4,4,167,149,2.49,67.03,0.12
011212_01.txt,191,38,5,18,6,12,258,235,4.78,54.0,0.08
011212_02.txt,320,36,64,33,16,28,469,372,11.06,42.41,0.03
011212_03.txt,618,34,61,133,11,13,857,663,69.13,12.4,0.05
011213_00.txt,112,16,2,12,3,12,145,131,1.85,78.33,0.17
011213_01.txt,268,36,10,14,8,20,336,312,7.78,43.17,0.06
011213_02.txt,339,59,60,20,31,13,509,429,17.96,28.33,0.02
011213_03.txt,591,34,57,30,39,63,751,664,53.33,14.08,0.01
011214_00.txt,137,11,3,12,3,4,166,151,2.46,67.35,0.17
011214_01.txt,193,38,8,30,6,38,275,237,5.19,52.96,0.08
011214_02.txt,387,75,24,42,19,62,547,481,33.09,16.53,0.03
011214_03.txt,608,27,63,75,22,8,795,657,47.51,16.73,0.02
011215_00.txt,153,33,7,18,7,16,218,193,2.59,84.16,0.07
011215_01.txt,255,35,28,22,10,79,350,300,4.31,81.23,0.05
011215_02.txt,427,129,43,45,54,100,698,610,27.28,25.58,0.01
011215_03.txt,770,68,62,107,114,68,1121,952,49.11,22.82,0.0
011216_00.txt,162,10,7,8,2,1,189,174,2.1,90.0,0.25
011216_01.txt,257,45,12,24,7,0,345,309,4.96,69.5,0.07
011216_02.txt,416,57,62,38,9,16,582,482,15.98,36.42,0.06
011216_03.txt,912,33,117,23,13,13,1098,958,46.53,23.6,0.04
011217_00.txt,81,10,5,8,6,10,110,97,1.42,77.61,0.08
011217_01.txt,146,29,7,13,4,20,199,179,3.53,56.41,0.12
011217_02.txt,281,37,15,5,21,40,359,339,10.85,33.1,0.02
011217_03.txt,394,34,52,5,7,10,492,435,22.82,21.56,0.07
011218_00.txt,60,4,2,15,2,8,83,66,1.54,54.0,0.25
011218_01.txt,137,10,9,13,5,3,174,152,3.48,50.0,0.1
011218_02.txt,100,58,18,30,3,1,209,161,7.79,26.83,0.17
011218_03.txt,287,23,85,28,7,2,430,317,33.29,12.92,0.07
011219_00.txt,101,14,3,12,6,13,136,121,1.3,104.67,0.08
011219_01.txt,340,14,3,12,8,18,377,362,6.77,55.67,0.06
011219_02.txt,300,108,38,13,13,0,472,421,11.11,42.5,0.04
011219_03.txt,495,42,114,29,13,57,693,550,24.13,28.72,0.04
011221_00.txt,206,15,4,12,4,21,241,225,3.7,65.14,0.12
011221_01.txt,361,60,16,18,18,42,473,439,8.26,57.3,0.03
011221_02.txt,493,93,43,27,14,50,670,600,17.39,38.54,0.04
011221_03.txt,779,44,71,117,100,0,1111,923,36.69,30.28,0.01
011222_00.txt,169,10,8,0,17,3,204,196,2.6,78.55,0.03
011222_01.txt,302,17,14,26,36,19,395,355,7.7,51.27,0.01
011222_02.txt,479,65,42,55,57,34,698,601,24.22,28.82,0.01
011222_03.txt,732,76,118,62,50,63,1038,858,49.12,21.13,0.01
011223_00.txt,169,19,6,6,9,5,209,197,2.69,77.69,0.06
011223_01.txt,422,15,32,22,22,22,513,459,8.76,58.59,0.02
011223_02.txt,472,49,46,49,36,109,652,557,20.44,31.9,0.01
011223_03.txt,829,84,71,45,77,63,1106,990,63.65,17.38,0.01
011224_00.txt,116,13,7,8,4,12,148,133,1.9,77.78,0.12
011224_01.txt,183,20,12,24,12,74,251,215,4.15,60.44,0.04
011224_02.txt,209,33,39,31,32,77,344,274,10.35,33.22,0.02
011224_03.txt,398,35,98,94,34,107,659,467,24.53,26.87,0.01
011225_00.txt,106,13,7,10,2,10,138,121,2.23,61.76,0.25
011225_01.txt,200,16,14,31,9,34,270,225,4.94,54.71,0.06
011225_02.txt,283,77,52,22,12,61,446,372,13.2,33.79,0.04
011225_03.txt,657,5,75,98,21,28,856,683,66.6,12.85,0.02
011226_00.txt,108,17,4,13,1,27,143,126,2.09,68.33,0.5
011226_01.txt,188,23,27,23,4,37,265,215,5.5,48.17,0.12
011226_02.txt,342,64,21,46,12,12,485,418,15.24,31.83,0.04
011226_03.txt,353,30,48,115,56,88,602,439,24.34,24.74,0.01
011227_00.txt,151,11,8,10,11,5,191,173,2.49,76.57,0.05
011227_01.txt,281,27,19,29,8,37,364,316,5.0,72.86,0.06
011227_02.txt,420,96,67,54,28,107,665,544,20.43,32.55,0.02
011227_03.txt,604,77,111,74,53,60,919,734,22.95,40.04,0.01
011228_00.txt,126,24,11,5,1,12,167,151,2.56,65.31,0.5
011228_01.txt,199,25,35,28,8,50,295,232,3.86,76.46,0.06
011228_02.txt,331,54,55,23,15,42,478,400,9.99,47.83,0.03
011228_03.txt,467,52,80,53,29,39,681,548,23.62,28.83,0.02
011229_00.txt,88,20,4,16,1,7,129,109,1.63,79.3,0.5
011229_01.txt,157,20,22,31,9,16,239,186,3.28,72.97,0.06
011229_02.txt,276,41,39,30,8,34,394,325,8.76,45.0,0.06
011229_03.txt,363,38,71,43,8,33,523,409,15.35,34.08,0.06
011230_00.txt,158,22,6,13,6,17,205,186,3.11,66.0,0.08
011230_01.txt,337,22,12,38,17,19,426,376,9.7,43.9,0.03
011230_02.txt,513,94,37,16,33,48,693,640,29.05,23.85,0.02
011230_03.txt,780,49,121,73,72,18,1095,901,57.56,19.02,0.01
011231_00.txt,146,17,2,6,2,5,173,165,1.95,88.8,0.25
011231_01.txt,284,42,13,24,4,14,367,330,6.61,55.5,0.12
011231_02.txt,262,148,46,59,16,59,531,426,18.63,28.5,0.03
011231_03.txt,475,53,137,94,9,62,768,537,33.14,23.18,0.06
011232_00.txt,128,7,8,6,3,3,152,138,2.3,65.96,0.17
011232_01.txt,225,25,23,27,7,20,307,257,5.19,59.12,0.07
011232_02.txt,266,43,54,53,5,74,421,314,13.15,32.02,0.1
011232_03.txt,394,73,108,57,20,87,652,487,30.59,21.32,0.03
011233_00.txt,134,14,6,6,4,4,164,152,1.8,91.19,0.12
011233_01.txt,236,37,25,11,6,23,315,279,4.0,78.81,0.08
011233_02.txt,358,65,31,10,10,47,474,433,11.67,40.62,0.05
011233_03.txt,569,60,99,78,19,105,825,648,30.41,27.13,0.03
011234_00.txt,152,16,12,22,3,5,205,171,2.28,90.0,0.17
011234_01.txt,295,30,45,27,6,23,403,331,4.74,85.05,0.08
011234_02.txt,536,59,50,60,10,47,715,605,16.05,44.55,0.05
011234_03.txt,804,60,69,202,25,19,1160,889,55.74,20.81,0.02
011235_00.txt,211,8,4,9,9,14,241,228,3.39,71.17,0.06
011235_01.txt,328,20,14,29,10,23,401,358,7.95,50.43,0.05
011235_02.txt,414,75,72,46,26,192,633,515,24.61,25.72,0.02
011235_03.txt,671,28,74,70,88,66,931,787,39.24,23.72,0.01
011236_00.txt,118,13,4,23,6,8,164,137,23.51,6.98,0.08
011236_01.txt,240,7,10,5,6,3,268,253,39.06,6.86,0.08
011236_02.txt,145,34,42,6,7,0,234,186,44.23,5.29,0.07
011236_03.txt,282,42,105,8,4,7,441,328,152.28,2.9,0.12
011237_00.txt,154,5,8,22,6,6,195,165,2.62,74.46,0.08
011237_01.txt,285,14,22,38,12,18,371,311,6.03,61.54,0.04
011237_02.txt,427,68,43,57,22,71,617,517,17.97,34.33,0.02
011237_03.txt,527,61,98,78,31,83,795,619,25.76,30.86,0.02
011238_00.txt,200,4,5,8,2,2,219,206,4.99,43.89,0.25
011238_01.txt,321,23,25,26,9,7,404,353,9.73,41.53,0.06
011238_02.txt,326,44,57,77,60,48,564,430,17.33,32.54,0.01
011238_03.txt,746,37,59,82,6,2,930,789,41.5,22.41,0.08
011239_00.txt,131,9,5,6,1,20,152,141,1.83,83.0,0.5
011239_01.txt,257,26,18,8,10,19,319,293,4.42,72.2,0.05
011239_02.txt,307,109,24,10,33,15,483,449,15.38,31.4,0.02
011239_03.txt,478,26,139,36,11,62,690,515,29.36,23.5,0.05
011240_00.txt,104,11,5,6,1,6,127,116,1.93,65.65,0.5
011240_01.txt,209,18,13,16,9,23,265,236,4.81,55.06,0.06
011240_02.txt,244,55,32,13,2,5,346,301,9.04,38.29,0.25
011240_03.txt,364,34,70,9,16,43,493,414,15.39,32.03,0.03
011241_00.txt,112,24,3,9,5,18,153,141,1.89,80.89,0.1
011241_01.txt,250,17,13,27,6,45,313,273,4.62,67.69,0.08
011241_02.txt,304,68,42,74,26,60,514,398,11.25,45.67,0.02
011241_03.txt,565,95,83,44,59,62,846,719,43.34,19.52,0.01
011241_04.txt,748,45,118,93,23,53,1027,816,61.29,16.76,0.02
011242_00.txt,111,23,2,9,5,25,150,139,1.7,88.31,0.1
011242_01.txt,295,27,13,31,8,47,374,330,5.63,66.4,0.06
011242_02.txt,328,62,38,15,32,40,475,422,10.32,46.01,0.02
011242_03.txt,521,53,127,95,22,102,818,596,34.85,23.47,0.02
011243_00.txt,144,14,8,17,4,17,187,162,2.6,72.0,0.12
011243_01.txt,262,20,25,28,4,15,339,286,4.42,76.74,0.12
011243_02.txt,219,64,60,73,40,141,456,323,13.32,34.24,0.01
011243_03.txt,848,17,86,18,12,1,981,877,48.04,20.42,0.04
011246_00.txt,161,10,7,6,2,3,186,173,2.11,88.0,0.25
011246_01.txt,299,32,11,20,3,5,365,334,6.65,54.89,0.17
011246_02.txt,305,105,41,24,10,158,485,420,16.41,29.56,0.05
011246_03.txt,692,114,76,71,27,19,980,833,62.93,15.57,0.02
011247_00.txt,88,15,7,4,2,9,116,105,1.13,103.07,0.25
011247_01.txt,262,12,21,8,4,21,307,278,5.25,58.5,0.12
011247_02.txt,263,106,37,41,8,29,455,377,15.28,29.79,0.06
011247_03.txt,416,80,77,27,13,106,613,509,31.09,19.71,0.04
011248_00.txt,211,5,12,6,6,26,240,222,3.03,79.18,0.08
011248_01.txt,715,10,7,35,25,22,792,750,17.66,44.85,0.02
011248_02.txt,647,117,82,26,77,7,949,841,33.86,28.03,0.01
011248_03.txt,750,141,60,110,63,114,1124,954,68.9,16.31,0.01
011249_00.txt,100,16,6,16,7,37,145,123,1.46,99.1,0.07
011249_01.txt,210,36,23,38,28,12,335,274,5.0,66.97,0.02
011249_02.txt,294,41,49,48,54,126,486,389,12.07,40.26,0.01
011249_03.txt,627,24,103,39,40,145,833,691,41.02,20.31,0.01
011250_00.txt,65,3,2,3,4,12,77,72,1.21,63.57,0.12
011250_01.txt,153,22,8,10,3,23,196,178,4.83,40.54,0.17
011250_02.txt,209,38,54,18,28,10,347,275,11.44,30.32,0.02
011250_03.txt,240,34,85,13,32,38,404,306,13.73,29.43,0.02
011250_04.txt,283,16,80,35,8,65,422,307,19.23,21.95,0.06
011251_00.txt,46,5,4,5,1,4,61,52,1.52,40.17,0.5
011251_01.txt,60,20,10,30,2,2,122,82,4.03,30.25,0.25
011251_02.txt,88,55,25,24,1,4,193,144,8.53,22.63,0.5
011251_03.txt,146,21,38,29,2,16,236,169,11.85,19.92,0.25
011251_04.txt,227,35,62,51,3,10,378,265,24.58,15.38,0.17
011252_00.txt,150,9,8,8,4,5,179,163,2.13,84.0,0.12
011252_01.txt,233,24,11,15,7,10,290,264,4.07,71.2,0.07
011252_02.txt,279,76,63,26,17,9,461,372,14.97,30.8,0.03
011252_03.txt,457,47,90,42,29,54,665,533,26.01,25.57,0.02
011252_04.txt,548,86,87,39,37,34,797,671,39.2,20.33,0.01
011253_00.txt,109,10,10,8,9,16,146,128,1.7,86.12,0.06
011253_01.txt,177,9,12,14,14,56,226,200,3.38,66.94,0.04
011253_02.txt,217,59,9,26,83,57,394,359,8.94,44.08,0.01
011253_03.txt,447,36,87,63,70,52,703,553,21.68,32.43,0.01
011254_00.txt,115,7,5,11,2,9,140,124,1.45,96.46,0.25
011254_01.txt,206,16,13,15,6,44,256,228,3.96,64.62,0.08
011254_02.txt,307,27,42,21,14,15,411,348,10.12,40.62,0.04
011254_03.txt,443,54,73,18,20,33,608,517,26.61,22.85,0.03
011254_04.txt,536,48,99,59,13,18,755,597,33.93,22.25,0.04
011255_00.txt,12,13,4,14,2,7,45,27,1.31,34.29,0.25
011255_01.txt,69,8,9,0,17,5,103,94,4.28,24.04,0.03
011255_02.txt,105,12,20,16,8,6,161,125,11.55,13.94,0.06
011255_03.txt,81,5,41,44,35,94,206,121,22.6,9.12,0.01
011256_00.txt,58,9,2,4,2,10,75,69,1.73,43.23,0.25
011256_01.txt,157,26,16,9,5,9,213,188,6.76,31.52,0.1
011256_02.txt,171,17,46,22,24,46,280,212,9.19,30.48,0.02
011256_03.txt,249,35,89,13,27,91,413,311,19.4,21.29,0.02
011257_00.txt,88,6,3,17,12,0,126,106,1.76,71.51,0.04
011257_01.txt,194,24,12,26,18,23,274,236,6.2,44.2,0.03
011257_02.txt,204,67,19,25,17,11,332,288,9.78,33.95,0.03
011257_03.txt,184,90,81,171,76,63,602,350,24.55,24.52,0.01
011258_00.txt,110,4,3,14,3,6,134,117,1.47,91.03,0.17
011258_01.txt,193,34,16,23,10,16,276,237,4.02,68.69,0.05
011258_02.txt,212,37,37,26,12,46,324,261,7.71,42.0,0.04
011258_03.txt,288,27,119,33,16,62,483,331,14.23,33.93,0.03
011259_00.txt,56,7,4,7,2,9,76,65,1.13,67.14,0.25
011259_01.txt,138,21,16,12,4,12,191,163,3.83,49.82,0.12
011259_02.txt,250,19,36,25,10,68,340,279,16.56,20.54,0.05
011259_03.txt,263,36,64,51,21,64,435,320,24.56,17.71,0.02
011260_00.txt,104,9,4,9,10,3,136,123,1.68,81.0,0.05
011260_01.txt,161,22,11,16,9,23,219,192,3.96,55.29,0.06
011260_02.txt,172,27,48,49,8,51,304,207,6.95,43.71,0.06
011260_03.txt,405,100,53,39,8,86,605,513,43.94,13.77,0.06
011261_00.txt,118,16,4,12,2,20,152,136,1.95,77.85,0.25
011261_01.txt,261,13,14,13,7,29,308,281,5.16,59.69,0.07
011261_02.txt,304,23,22,81,10,11,440,337,9.73,45.23,0.05
011261_03.txt,493,26,106,48,11,37,684,530,24.79,27.59,0.05
011262_00.txt,94,13,3,8,1,5,119,108,1.49,79.76,0.5
011262_01.txt,143,24,17,22,5,28,211,172,3.25,65.0,0.1
011262_02.txt,293,52,12,12,43,30,412,388,11.09,37.14,0.01
011262_03.txt,413,63,48,66,43,96,633,519,26.04,24.31,0.01
011263_00.txt,99,13,3,8,6,4,129,118,1.64,78.8,0.08
011263_01.txt,215,12,11,36,8,27,282,235,5.13,54.94,0.06
011263_02.txt,361,48,34,30,28,21,501,437,16.26,30.81,0.02
011263_03.txt,551,57,86,26,27,21,747,635,33.2,22.5,0.02
011264_00.txt,60,11,3,7,1,6,82,72,0.74,110.81,0.5
011264_01.txt,205,25,14,10,5,22,259,235,4.56,56.85,0.1
011264_02.txt,287,47,25,34,6,38,399,340,10.71,37.26,0.08
011264_03.txt,390,68,58,78,14,60,608,472,29.0,20.97,0.04
011265_00.txt,114,6,2,6,1,4,129,121,2.46,52.53,0.5
011265_01.txt,232,19,14,10,6,6,281,257,6.63,42.37,0.08
011265_02.txt,294,54,24,14,8,53,394,356,15.85,24.86,0.06
011265_03.txt,406,69,81,50,6,31,612,481,32.4,18.89,0.08
011266_00.txt,127,17,2,16,2,9,164,146,1.88,87.17,0.25
011266_01.txt,257,42,24,22,8,13,353,307,4.65,75.99,0.06
011266_02.txt,422,48,29,25,32,12,556,502,13.1,42.45,0.02
011266_03.txt,422,38,135,41,48,114,684,508,22.47,30.44,0.01
011267_00.txt,112,9,6,8,1,3,136,122,1.41,96.53,0.5
011267_01.txt,226,18,11,21,6,4,282,250,5.32,52.98,0.08
011267_02.txt,393,77,17,14,3,30,504,473,20.63,24.44,0.17
011267_03.txt,615,81,53,20,27,48,796,723,53.94,14.76,0.02
011268_00.txt,138,9,4,14,4,14,169,151,2.62,64.48,0.12
011268_01.txt,229,18,9,11,10,41,277,257,5.03,55.07,0.05
011268_02.txt,247,62,42,87,14,41,452,323,11.15,40.52,0.04
011268_03.txt,427,72,68,48,22,101,637,521,27.23,23.4,0.02
011269_00.txt,101,9,5,9,1,4,125,111,1.55,80.55,0.5
011269_01.txt,208,17,12,27,3,8,267,228,4.19,63.7,0.17
011269_02.txt,235,52,42,32,4,10,365,291,7.88,46.34,0.12
011269_03.txt,582,36,101,34,8,22,761,626,39.33,19.35,0.06
011270_00.txt,69,10,6,13,2,4,100,81,1.16,86.36,0.25
011270_01.txt,149,20,15,20,8,24,212,177,3.83,55.34,0.06
011270_02.txt,322,55,22,34,11,30,444,388,15.69,28.3,0.05
011270_03.txt,541,10,70,31,8,7,660,559,36.55,18.06,0.06
011271_00.txt,75,8,6,7,1,2,97,84,0.95,101.72,0.5
011271_01.txt,203,15,17,20,4,8,259,222,3.61,71.82,0.12
011271_02.txt,299,30,27,42,4,16,402,333,8.31,48.39,0.12
011271_03.txt,449,25,73,22,15,59,584,489,22.6,25.84,0.03
011272_00.txt,90,9,2,5,1,5,107,100,1.04,103.24,0.5
011272_01.txt,161,23,27,8,4,8,223,188,2.54,87.79,0.12
011272_02.txt,139,60,33,27,4,29,263,203,3.76,69.93,0.12
011272_03.txt,360,44,92,30,16,6,542,420,13.54,40.04,0.03
011273_00.txt,90,13,4,16,2,2,125,105,1.33,94.15,0.25
011273_01.txt,184,20,16,31,4,22,255,208,3.86,66.0,0.12
011273_02.txt,255,124,27,45,16,12,467,395,13.31,35.08,0.03
011273_03.txt,457,174,104,92,30,39,857,661,30.07,28.5,0.02
011274_00.txt,91,11,2,11,1,18,116,103,1.27,91.45,0.5
011274_01.txt,185,34,9,32,13,51,273,232,4.92,55.45,0.04
011274_02.txt,235,54,38,33,25,39,385,314,8.2,46.97,0.02
011274_03.txt,432,45,95,46,34,91,652,511,22.51,28.97,0.01
011275_00.txt,128,15,8,6,4,21,161,147,1.98,81.2,0.12
011275_01.txt,278,14,11,13,12,57,328,304,5.13,63.91,0.04
011275_02.txt,380,26,57,21,10,37,494,416,8.79,56.17,0.05
011275_03.txt,637,46,119,37,57,20,896,740,40.48,22.13,0.01
011276_00.txt,123,10,5,10,7,12,155,140,1.96,79.23,0.07
011276_01.txt,231,16,12,18,6,30,283,253,4.41,64.23,0.08
011276_02.txt,259,24,41,42,4,34,370,287,5.88,62.88,0.12
011276_03.txt,405,45,93,20,17,94,580,467,14.67,39.54,0.03
011277_00.txt,98,16,4,16,5,12,139,119,1.43,97.37,0.1
011277_01.txt,244,21,27,19,7,33,318,272,4.29,74.06,0.07
011277_02.txt,327,54,32,46,12,53,471,393,9.04,52.11,0.04
011277_03.txt,468,52,89,24,10,75,643,530,18.05,35.61,0.05
011278_00.txt,90,15,6,6,5,11,122,110,1.46,83.51,0.1
011278_01.txt,228,25,10,29,12,24,304,265,5.06,60.09,0.04
011278_02.txt,252,56,51,21,6,86,386,314,11.28,34.21,0.08
011278_03.txt,549,54,75,16,46,81,740,649,42.18,17.55,0.01
011279_00.txt,112,12,6,6,5,10,141,129,1.68,84.08,0.1
011279_01.txt,220,25,19,13,5,17,282,250,4.33,65.12,0.1
011279_02.txt,291,45,32,10,16,28,394,352,7.95,49.56,0.03
011279_03.txt,355,52,107,83,30,49,627,437,19.72,31.8,0.02
011280_00.txt,164,8,4,8,7,24,191,179,2.08,92.0,0.07
011280_01.txt,244,53,13,57,12,23,379,309,6.55,57.85,0.04
011280_02.txt,401,37,28,48,50,89,564,488,11.14,50.62,0.01
011280_03.txt,617,25,178,29,44,39,893,686,24.7,36.15,0.01
011281_00.txt,141,28,6,25,6,21,206,175,2.54,81.08,0.08
011281_01.txt,292,9,13,29,20,59,363,321,5.82,62.41,0.03
011281_02.txt,372,72,37,0,51,97,532,495,13.69,38.87,0.01
011281_03.txt,554,164,60,114,50,153,942,768,38.78,24.29,0.01
011282_00.txt,82,8,3,6,9,0,108,99,2.63,41.1,0.06
011282_01.txt,148,28,11,42,8,11,237,184,9.19,25.8,0.06
011282_02.txt,210,34,44,24,34,4,346,278,15.74,21.98,0.01
011282_03.txt,296,220,40,39,66,9,661,582,38.3,17.26,0.01
011283_00.txt,147,10,4,4,8,10,173,165,2.21,78.32,0.06
011283_01.txt,323,21,15,12,12,32,383,356,6.89,55.58,0.04
011283_02.txt,509,29,42,27,31,97,638,569,16.07,39.71,0.02
011283_03.txt,587,88,85,124,26,67,910,701,40.71,22.36,0.02
011284_00.txt,134,10,4,8,5,11,161,149,2.25,71.61,0.1
011284_01.txt,259,23,12,23,14,33,331,296,7.52,44.03,0.04
011284_02.txt,349,26,64,21,34,99,494,409,13.9,35.55,0.01
011284_03.txt,763,58,75,35,35,24,966,856,47.42,20.37,0.01
011285_00.txt,118,10,4,9,2,8,143,130,2.02,70.68,0.25
011285_01.txt,181,25,12,40,8,18,266,214,5.88,45.21,0.06
011285_02.txt,238,87,53,44,12,50,434,337,16.25,26.71,0.04
011285_03.txt,343,43,116,151,18,107,671,404,50.3,13.34,0.03
011286_00.txt,78,11,4,6,7,12,106,96,1.54,68.62,0.07
011286_01.txt,205,12,13,27,14,42,271,231,6.28,43.12,0.04
011286_02.txt,364,81,12,52,16,27,525,461,25.34,20.72,0.03
011286_03.txt,519,48,111,35,18,126,731,585,58.63,12.47,0.03
011287_00.txt,102,9,4,7,1,8,123,112,1.72,71.45,0.5
011287_01.txt,244,25,19,49,10,32,347,279,8.43,41.18,0.05
011287_02.txt,311,59,46,61,11,67,488,381,24.07,20.27,0.05
011287_03.txt,671,49,104,16,36,6,876,756,69.32,12.64,0.01
011288_00.txt,127,15,4,7,5,11,158,147,1.73,91.26,0.1
011288_01.txt,350,17,16,35,18,26,436,385,7.61,57.32,0.03
011288_02.txt,431,103,88,47,19,33,688,553,18.19,37.82,0.03
011288_03.txt,629,77,143,57,44,48,950,750,33.75,28.14,0.01
011289_00.txt,96,9,3,7,2,9,117,107,1.33,88.24,0.25
011289_01.txt,214,44,17,23,10,9,308,268,4.95,62.23,0.05
011289_02.txt,238,56,45,108,18,59,465,312,14.51,32.05,0.03
011289_03.txt,327,39,84,63,53,109,566,419,25.2,22.46,0.01
011290_00.txt,101,7,3,6,2,5,119,110,1.51,79.06,0.25
011290_01.txt,250,11,14,16,10,6,301,271,5.54,54.35,0.05
011290_02.txt,341,40,28,14,10,28,433,391,13.94,31.06,0.05
011290_03.txt,396,75,93,95,20,69,679,491,36.94,18.38,0.03
011291_00.txt,128,9,2,16,4,12,159,141,1.65,96.32,0.12
011291_01.txt,328,23,17,32,14,20,414,365,6.49,63.79,0.04
011291_02.txt,372,67,48,80,14,102,581,453,13.03,44.61,0.04
011291_03.txt,636,48,99,50,45,35,878,729,26.51,33.12,0.01
011292_00.txt,136,17,2,12,8,6,175,161,2.06,84.9,0.06
011292_01.txt,304,16,23,48,10,25,401,330,6.06,66.15,0.05
011292_02.txt,498,61,9,74,22,18,664,581,16.1,41.25,0.02
011292_03.txt,525,39,113,102,53,106,832,617,23.66,35.16,0.01
011293_00.txt,101,4,4,8,6,2,123,111,1.67,73.6,0.08
011293_01.txt,151,48,11,33,7,24,250,206,5.08,49.2,0.07
011293_02.txt,273,43,32,65,54,27,467,370,13.96,33.45,0.01
011293_03.txt,362,19,139,50,17,28,587,398,15.99,36.7,0.03
011294_00.txt,118,20,5,23,6,2,172,144,2.0,86.03,0.08
011294_01.txt,293,11,26,36,14,11,380,318,5.84,65.08,0.04
011294_02.txt,446,65,50,34,21,71,616,532,18.26,33.73,0.02
011294_03.txt,662,103,77,110,46,76,998,811,58.91,16.94,0.01
011295_00.txt,179,20,9,54,2,17,264,201,5.52,47.79,0.25
011295_01.txt,309,44,23,34,13,46,423,366,10.33,40.97,0.04
011295_02.txt,638,60,35,27,9,21,769,707,35.74,21.52,0.06
011295_03.txt,884,69,46,125,35,137,1159,988,72.63,15.96,0.01
011296_00.txt,137,10,2,22,3,22,174,150,1.7,102.49,0.17
011296_01.txt,346,15,23,16,6,51,406,367,5.58,72.81,0.08
011296_02.txt,400,51,68,22,100,89,641,551,12.43,51.57,0.01
011296_03.txt,635,29,154,7,45,66,870,709,27.64,31.47,0.01
011297_00.txt,73,16,4,30,8,15,131,97,1.68,77.84,0.06
011297_01.txt,208,30,16,20,12,6,286,250,4.49,63.65,0.04
011297_02.txt,220,132,51,25,50,38,478,402,14.29,33.45,0.01
011297_03.txt,477,112,83,18,34,40,724,623,38.45,18.83,0.01
011298_00.txt,73,23,4,19,2,1,121,98,1.31,92.67,0.25
011298_01.txt,213,18,27,7,6,19,271,237,3.89,69.67,0.08
011298_02.txt,296,71,39,24,22,7,452,389,9.58,47.17,0.02
011298_03.txt,459,19,127,20,8,0,633,486,18.2,34.78,0.06
011299_00.txt,151,15,4,22,2,6,194,168,2.67,72.78,0.25
011299_01.txt,283,22,9,24,13,12,351,318,6.15,57.08,0.04
011299_02.txt,319,54,38,34,39,69,484,412,12.29,39.38,0.01
011299_03.txt,460,63,104,102,36,56,765,559,33.52,22.82,0.01
011300_00.txt,157,22,7,17,2,7,205,181,2.92,70.18,0.25
011300_01.txt,319,32,12,28,4,28,395,355,7.63,51.75,0.12
011300_02.txt,475,83,38,61,12,47,669,570,16.2,41.29,0.04
011300_03.txt,654,29,99,126,99,4,1007,782,31.97,31.5,0.01
011301_00.txt,101,18,6,9,5,16,139,124,1.86,74.73,0.1
011301_01.txt,261,13,28,20,8,2,330,282,4.39,75.09,0.06
011301_02.txt,381,70,42,16,14,44,523,465,15.59,33.55,0.04
011301_03.txt,478,36,66,246,11,51,837,525,41.72,20.06,0.05
011302_00.txt,180,8,5,13,3,16,209,191,3.29,63.56,0.17
011302_01.txt,244,31,18,27,13,20,333,288,5.28,63.06,0.04
011302_02.txt,464,68,60,25,6,11,623,538,23.72,26.27,0.08
011302_03.txt,699,53,88,57,55,12,952,807,33.39,28.51,0.01
011303_00.txt,145,9,8,17,1,9,180,155,2.94,61.22,0.5
011303_01.txt,166,16,32,17,5,15,236,187,3.81,61.95,0.1
011303_02.txt,354,72,38,22,8,10,494,434,15.58,31.7,0.06
011303_03.txt,562,70,59,69,13,55,773,645,37.33,20.71,0.04
011304_00.txt,123,9,6,5,4,8,147,136,1.97,74.74,0.12
011304_01.txt,341,14,20,11,14,5,400,369,7.29,54.86,0.04
011304_02.txt,350,37,47,10,10,77,454,397,13.79,32.91,0.05
011304_03.txt,433,78,101,46,8,155,666,519,30.53,21.81,0.06
011305_00.txt,111,15,8,10,4,8,148,130,1.75,84.55,0.12
011305_01.txt,275,37,24,27,12,4,375,324,5.34,70.23,0.04
011305_02.txt,385,90,63,40,21,36,599,496,19.47,30.77,0.02
011305_03.txt,600,78,94,53,16,44,841,694,30.38,27.68,0.03
011306_00.txt,147,14,6,6,2,10,175,163,2.36,74.2,0.25
011306_01.txt,312,24,15,19,14,30,384,350,7.07,54.29,0.04
011306_02.txt,370,65,69,48,38,25,590,473,16.33,36.12,0.01
011306_03.txt,541,78,112,24,57,67,812,676,25.32,32.07,0.01
